zip_code_prefix,city,state_code,latitude,longitude,unique_index
88440,imbuia,SC,-27.48842746060358,-49.42236962081991,88440_imbuia_SC
88443,vidal ramos,SC,-27.39168687389374,-49.36183874882437,88443_vidal ramos_SC
88445,leoberto leal,SC,-27.507510860169198,-49.28803373665389,88445_leoberto leal_SC
88450,alfredo wagner,SC,-27.700361517776894,-49.33066611282028,88450_alfredo wagner_SC
88460,angelina,SC,-27.581448262878546,-48.98437321816895,88460_angelina_SC
88470,rancho queimado,SC,-27.672547786878244,-49.02394095291629,88470_rancho queimado_SC
88475,anitapolis,SC,-27.90430662228987,-49.12877194921923,88475_anitapolis_SC
88485,sao bonifacio,SC,-27.895470380745763,-48.93147166884187,88485_sao bonifacio_SC
88490,paulo lopes,SC,-27.978665492288254,-48.68271760811336,88490_paulo lopes_SC
88495,garopaba,SC,-28.035429505504453,-48.627746848555816,88495_garopaba_SC
88501,lages,SC,-27.817961265508973,-50.33084541862557,88501_lages_SC
88502,lages,SC,-27.814532094315673,-50.32376433042658,88502_lages_SC
88503,lages,SC,-27.826690670874143,-50.32810916210023,88503_lages_SC
88504,lages,SC,-27.821744035398375,-50.34354990641139,88504_lages_SC
88505,lages,SC,-27.80880004354359,-50.345117491325055,88505_lages_SC
88506,lages,SC,-27.802734284016378,-50.33292259014191,88506_lages_SC
88508,lages,SC,-27.805017536972812,-50.31397404866813,88508_lages_SC
88509,lages,SC,-27.817695262043813,-50.31050711673233,88509_lages_SC
88511,lages,SC,-27.830257386926718,-50.31505415155225,88511_lages_SC
88512,lages,SC,-27.838347051587746,-50.34158051785336,88512_lages_SC
88513,lages,SC,-27.84747748496056,-50.355471953866285,88513_lages_SC
88514,lages,SC,-27.823127777165816,-50.3627058358032,88514_lages_SC
88516,lages,SC,-27.803562045959904,-50.369968464993356,88516_lages_SC
88517,lages,SC,-27.762056178972756,-50.33548754711226,88517_lages_SC
88519,lages,SC,-27.78327061075152,-50.313801580812964,88519_lages_SC
88520,lages,SC,-27.794715754693858,-50.305029771344806,88520_lages_SC
88521,lages,SC,-27.781836639894244,-50.29194068708374,88521_lages_SC
88523,lages,SC,-27.805165425881345,-50.30356216079918,88523_lages_SC
88524,lages,SC,-27.796941824227492,-50.28545775576188,88524_lages_SC
88525,lages,SC,-27.813348181111763,-50.28494445236182,88525_lages_SC
88526,lages,SC,-27.827184876576013,-50.30679988557366,88526_lages_SC
88535,correia pinto,SC,-27.584855462162366,-50.36487261734861,88535_correia pinto_SC
88538,bocaina do sul,SC,-27.742374432133783,-49.91391367826139,88538_bocaina do sul_SC
88540,otacilio costa,SC,-27.49916111124919,-50.11623180932524,88540_otacilio costa_SC
88543,painel,SC,-27.932878606968615,-50.099236377331664,88543_painel_SC
88545,palmeira,SC,-27.572435816881274,-50.15583427045854,88545_palmeira_SC
88548,capao alto,SC,-27.937435798725488,-50.51100141093332,88548_capao alto_SC
88550,ponte alta,SC,-27.47697936331506,-50.37887012360807,88550_ponte alta_SC
88570,sao jose do cerrito,SC,-27.658375279842787,-50.58710401989535,88570_sao jose do cerrito_SC
88580,campo belo do sul,SC,-27.8999223127214,-50.75991539161902,88580_campo belo do sul_SC
88585,cerro negro,SC,-27.79664291656152,-50.873465382459194,88585_cerro negro_SC
88590,anita garibaldi,SC,-27.6870849887108,-51.128215610104334,88590_anita garibaldi_SC
88598,celso ramos,SC,-27.63326939554436,-51.33708003869207,88598_celso ramos_SC
88600,sao joaquim,SC,-28.289411702198656,-49.934132530951246,88600_sao joaquim_SC
88625,urupema,SC,-27.95481860711727,-49.8817340224016,88625_urupema_SC
88640,bom jardim da serra,SC,-28.334225049846616,-49.62343899893732,88640_bom jardim da serra_SC
88650,urubici,SC,-28.000791237188217,-49.585873356754426,88650_urubici_SC
88658,rio rufino,SC,-27.863825563596833,-49.782550034819245,88658_rio rufino_SC
88680,bom retiro,SC,-27.798403799593693,-49.48858675370591,88680_bom retiro_SC
88701,tubarao,SC,-28.487948537343907,-49.00923309141154,88701_tubarao_SC
88702,tubarao,SC,-28.49077174445454,-49.02592862467731,88702_tubarao_SC
88703,tubarao,SC,-28.53230134123063,-49.05675256202058,88703_tubarao_SC
88704,tubarao,SC,-28.476044079449693,-49.01237092217004,88704_tubarao_SC
88705,tubarao,SC,-28.47860728317677,-48.995526285461615,88705_tubarao_SC
88706,tubarao,SC,-28.484597536441754,-48.98520583924093,88706_tubarao_SC
88708,tubarao,SC,-28.462242125268034,-49.02699333364768,88708_tubarao_SC
88710,treze de maio,SC,-28.49810148472657,-49.102688990752185,88710_treze de maio_SC
88715,jaguaruna,SC,-28.631582976253362,-49.02290842795707,88715_jaguaruna_SC
88717,sangao,SC,-28.66047770907112,-49.11127153843307,88717_sangao_SC
88720,pedras grandes,SC,-28.43635694924699,-49.185920749229766,88720_pedras grandes_SC
88725,azambuja,SC,-28.493609999999933,-49.220279999999946,88725_azambuja_SC
88730,sao ludgero,SC,-28.329296814471277,-49.17648053805345,88730_sao ludgero_SC
88735,gravatal,SC,-28.328661782082964,-49.04888255363562,88735_gravatal_SC
88740,armazem,SC,-28.259709463797925,-49.01764469022625,88740_armazem_SC
88745,capivari de baixo,SC,-28.444165229566483,-48.95660973919736,88745_capivari de baixo_SC
88750,braco do norte,SC,-28.274363631011397,-49.165508281528545,88750_braco do norte_SC
88760,rio fortuna,SC,-28.135094512798595,-49.11326684037735,88760_rio fortuna_SC
88763,santa rosa de lima,SC,-28.03766880166721,-49.13092082272553,88763_santa rosa de lima_SC
88765,sao martinho,SC,-28.166015202653163,-48.978286567663815,88765_sao martinho_SC
88770,imarui,SC,-28.341709362234802,-48.81793106831639,88770_imarui_SC
88780,imbituba,SC,-28.232438311255255,-48.68022343405556,88780_imbituba_SC
88790,laguna,SC,-28.476154796011475,-48.784803095181964,88790_laguna_SC
88798,pescaria brava,SC,-28.38832670449332,-48.87285916212948,88798_pescaria brava_SC
88801,criciuma,SC,-28.67674388926847,-49.369952289726626,88801_criciuma_SC
88802,criciuma,SC,-28.68304638929913,-49.37017009408225,88802_criciuma_SC
88803,criciuma,SC,-28.694580388658576,-49.37337830157301,88803_criciuma_SC
88804,criciuma,SC,-28.691337854678498,-49.38692509116353,88804_criciuma_SC
88805,criciuma,SC,-28.697535016088825,-49.40438550174973,88805_criciuma_SC
88806,criciuma,SC,-28.69580346586012,-49.428141241648675,88806_criciuma_SC
88807,criciuma,SC,-28.703218191855132,-49.432259828993345,88807_criciuma_SC
88808,criciuma,SC,-28.70034740449999,-49.45498496605231,88808_criciuma_SC
88809,criciuma,SC,-28.681542110014416,-49.387892216682495,88809_criciuma_SC
88810,criciuma,SC,-28.66658207136883,-49.384593796974556,88810_criciuma_SC
88811,criciuma,SC,-28.671668145547535,-49.360668603934755,88811_criciuma_SC
88812,criciuma,SC,-28.75814315204097,-49.3476445923501,88812_criciuma_SC
88813,criciuma,SC,-28.677873956073363,-49.3389173663823,88813_criciuma_SC
88814,criciuma,SC,-28.7693645420287,-49.40812520783725,88814_criciuma_SC
88815,criciuma,SC,-28.695375188314607,-49.347456177310825,88815_criciuma_SC
88816,criciuma,SC,-28.718021973362323,-49.35981709203509,88816_criciuma_SC
88817,criciuma,SC,-28.673286259792086,-49.414736080591595,88817_criciuma_SC
88818,criciuma,SC,-28.66205454652089,-49.42485834186079,88818_criciuma_SC
88819,criciuma,SC,-28.64503806015001,-49.43478751998691,88819_criciuma_SC
88820,icara,SC,-28.71547404092626,-49.29957524570269,88820_icara_SC
88828,balneario rincao,SC,-28.827613789684147,-49.23380837183449,88828_balneario rincao_SC
88830,morro da fumaca,SC,-28.651422845577873,-49.21138436759042,88830_morro da fumaca_SC
88835,estacao cocal,SC,-28.599696099919036,-49.26588397355321,88835_estacao cocal_SC
88835,morro da fumaca,SC,-28.65222509511797,-49.2094215692832,88835_morro da fumaca_SC
88840,urussanga,SC,-28.523253780672906,-49.31878117615276,88840_urussanga_SC
88845,cocal do sul,SC,-28.598350790692376,-49.324864480396,88845_cocal do sul_SC
88850,forquilhinha,SC,-28.752404516560567,-49.47604925628972,88850_forquilhinha_SC
88860,sideropolis,SC,-28.599036708901014,-49.427384753451285,88860_sideropolis_SC
88862,treviso,SC,-28.50902882081779,-49.45911120379162,88862_treviso_SC
88865,nova veneza,SC,-28.653457526883095,-49.49953380771339,88865_nova veneza_SC
88868,nossa senhora de caravaggio,SC,-25.58708143662768,-48.17945321546945,88868_nossa senhora de caravaggio_SC
88870,orleans,SC,-28.358018902390246,-49.28832810730867,88870_orleans_SC
88880,lauro muller,SC,-28.389660910416232,-49.40406366846331,88880_lauro muller_SC
88890,grao para,SC,-28.183736999410407,-49.216786185059796,88890_grao para_SC
88900,ararangua,SC,-28.93545262473125,-49.47994597972731,88900_ararangua_SC
88901,ararangua,SC,-28.94282056182576,-49.49888369069068,88901_ararangua_SC
88902,ararangua,SC,-28.967166354447983,-49.5179622534497,88902_ararangua_SC
88904,ararangua,SC,-28.953413779064608,-49.49908727581642,88904_ararangua_SC
88905,ararangua,SC,-28.94521000139869,-49.48369500951278,88905_ararangua_SC
88906,ararangua,SC,-28.939347399686984,-49.46628716688492,88906_ararangua_SC
88910,ararangua,SC,-29.022749718494445,-49.60485206483155,88910_ararangua_SC
88911,ararangua,SC,-28.938644897579543,-49.37060077338521,88911_ararangua_SC
88914,balneario arroio do silva,SC,-28.986595523087722,-49.41759654335737,88914_balneario arroio do silva_SC
88915,maracaja,SC,-28.858970675372785,-49.45259559577356,88915_maracaja_SC
88915,maracana,SC,-28.860314789065892,-49.45025598135094,88915_maracana_SC
88920,meleiro,SC,-28.835135619617848,-49.63217351481785,88920_meleiro_SC
88923,sapiranga,SC,-28.899945513324457,-49.54701568750369,88923_sapiranga_SC
88925,morro grande,SC,-28.80389107183711,-49.71488160666242,88925_morro grande_SC
88930,turvo,SC,-28.927379256079945,-49.67859361739853,88930_turvo_SC
88934,morro chato,SC,-28.677712894943163,-49.10966127783367,88934_morro chato_SC
88935,ermo,SC,-28.975498620296786,-49.6402012269836,88935_ermo_SC
88940,timbe do sul,SC,-28.832035438496597,-49.845976207119236,88940_timbe do sul_SC
88950,jacinto machado,SC,-28.998236327827108,-49.761058437941706,88950_jacinto machado_SC
88955,balneario gaivota,SC,-29.15952198284683,-49.59199218877717,88955_balneario gaivota_SC
88960,sombrio,SC,-29.10842822273192,-49.635401751693095,88960_sombrio_SC
88965,santa rosa do sul,SC,-29.136498812338843,-49.718056590913534,88965_santa rosa do sul_SC
88970,sao joao do sul,SC,-29.219310451329083,-49.80926090069694,88970_sao joao do sul_SC
88980,passo de torres,SC,-29.314984934261712,-49.72083987859748,88980_passo de torres_SC
88990,praia grande,SC,-29.1959101167824,-49.950989783360285,88990_praia grande_SC
89010,blumenau,SC,-26.922542999758473,-49.06626830071615,89010_blumenau_SC
89012,blumenau,SC,-26.909468578157465,-49.07428522117308,89012_blumenau_SC
89015,blumenau,SC,-26.91032071170862,-49.04296660936104,89015_blumenau_SC
89016,blumenau,SC,-26.91076651438352,-49.09323843202645,89016_blumenau_SC
89020,blumenau,SC,-26.927825128775165,-49.058840374100434,89020_blumenau_SC
89021,blumenau,SC,-26.938856269057627,-49.064718332367995,89021_blumenau_SC
89022,blumenau,SC,-26.94808422697932,-49.07060631706435,89022_blumenau_SC
89023,blumenau,SC,-26.950228171604255,-49.07735979174473,89023_blumenau_SC
89025,blumenau,SC,-26.96683615127996,-49.058154659535596,89025_blumenau_SC
89026,blumenau,SC,-26.96977353723949,-49.08188074931538,89026_blumenau_SC
89027,blumenau,SC,-26.993493973379728,-49.08473703808148,89027_blumenau_SC
89030,blumenau,SC,-26.8959165269855,-49.08345671361234,89030_blumenau_SC
89031,blumenau,SC,-26.888718831182473,-49.10205768057602,89031_blumenau_SC
89032,blumenau,SC,-26.90277824344635,-49.13652338508156,89032_blumenau_SC
89035,blumenau,SC,-26.905431011693278,-49.088265285174785,89035_blumenau_SC
89036,blumenau,SC,-26.918300548123838,-49.093990357995004,89036_blumenau_SC
89037,blumenau,SC,-26.904534611233796,-49.10080472322134,89037_blumenau_SC
89040,blumenau,SC,-26.92195427028871,-49.122515215429075,89040_blumenau_SC
89041,blumenau,SC,-26.914840312458818,-49.1120336307062,89041_blumenau_SC
89042,blumenau,SC,-26.911245395810163,-49.13024949315834,89042_blumenau_SC
89045,blumenau,SC,-26.93242566227642,-49.11908232493623,89045_blumenau_SC
89046,blumenau,SC,-26.932628210906813,-49.14175776153391,89046_blumenau_SC
89048,blumenau,SC,-26.913571480985645,-49.10539684456696,89048_blumenau_SC
89050,blumenau,SC,-26.911013776102422,-49.057124937206325,89050_blumenau_SC
89051,blumenau,SC,-26.899074027081763,-49.05947758334806,89051_blumenau_SC
89052,blumenau,SC,-26.890856861277637,-49.074124772118324,89052_blumenau_SC
89053,blumenau,SC,-26.87765511023463,-49.081188262991375,89053_blumenau_SC
89055,blumenau,SC,-26.88102135528226,-49.06186601209324,89055_blumenau_SC
89056,blumenau,SC,-26.87237398572451,-49.07020538647972,89056_blumenau_SC
89057,blumenau,SC,-26.870883969845764,-49.05592402311942,89057_blumenau_SC
89058,blumenau,SC,-26.857294889521416,-49.050700378201896,89058_blumenau_SC
89060,blumenau,SC,-26.845154959390527,-49.0688592614721,89060_blumenau_SC
89062,blumenau,SC,-26.829459307746877,-49.082523841935085,89062_blumenau_SC
89063,blumenau,SC,-26.796093601813443,-49.08016360039874,89063_blumenau_SC
89065,blumenau,SC,-26.871686477257114,-49.10396542093535,89065_blumenau_SC
89066,blumenau,SC,-26.849839467013524,-49.10731365624466,89066_blumenau_SC
89068,blumenau,SC,-26.818547837970986,-49.095248363911885,89068_blumenau_SC
89069,blumenau,SC,-26.796825418763998,-49.09516518377151,89069_blumenau_SC
89070,blumenau,SC,-26.87309860497838,-49.1279113740989,89070_blumenau_SC
89072,blumenau,SC,-26.882102557966643,-49.1562872272493,89072_blumenau_SC
89074,blumenau,SC,-26.85533525299396,-49.14852927122738,89074_blumenau_SC
89075,blumenau,SC,-26.733908934493233,-49.077154932124174,89075_blumenau_SC
89080,indaial,SC,-26.903361930819962,-49.24303812228617,89080_indaial_SC
89082,indaial,SC,-26.894883151659098,-49.25085636463162,89082_indaial_SC
89083,indaial,SC,-26.897170432248814,-49.26679763648261,89083_indaial_SC
89084,indaial,SC,-26.880831504543035,-49.24204897407287,89084_indaial_SC
89085,indaial,SC,-26.877898785037214,-49.24485567947886,89085_indaial_SC
89086,indaial,SC,-26.897558327582946,-49.21780331572602,89086_indaial_SC
89087,indaial,SC,-26.9158641678668,-49.22672927006593,89087_indaial_SC
89095,blumenau,SC,-26.724942445185377,-49.074074805314886,89095_blumenau_SC
89107,pomerode,SC,-26.731177008382257,-49.17002204565995,89107_pomerode_SC
89108,massaranduba,SC,-26.60877921690227,-49.000830281288955,89108_massaranduba_SC
89110,gaspar,SC,-26.920639283520725,-48.96942529394565,89110_gaspar_SC
89111,gaspar,SC,-26.905114295609206,-49.00407115653926,89111_gaspar_SC
89112,gaspar,SC,-26.9396187891234,-48.95595652613483,89112_gaspar_SC
89113,gaspar,SC,-26.924903616212053,-48.7281024920272,89113_gaspar_SC
89114,gaspar,SC,-26.935415283430636,-48.93779770062289,89114_gaspar_SC
89115,gaspar,SC,-26.915037019160938,-48.936796771062966,89115_gaspar_SC
89115,luiz alves,SC,-26.716189485205806,-48.919005507485444,89115_luiz alves_SC
89116,gaspar,SC,-26.918268320773088,-48.958546845286634,89116_gaspar_SC
89117,gaspar,SC,-26.852020015885756,-49.02401348086996,89117_gaspar_SC
89118,gaspar,SC,-26.824414116049166,-49.0300639232978,89118_gaspar_SC
89120,timbo,SC,-26.82680295248688,-49.27063515926457,89120_timbo_SC
89121,rio dos cedros,SC,-26.742218002124673,-49.27416678620618,89121_rio dos cedros_SC
89124,benedito novo,SC,-26.782478490647716,-49.37767694729162,89124_benedito novo_SC
89126,doutor pedrinho,SC,-26.728973954984298,-49.48015699183329,89126_doutor pedrinho_SC
89128,luiz alves,SC,-26.71918781607405,-49.00615846981194,89128_luiz alves_SC
89130,indaial,SC,-26.89628782384608,-49.238378699990236,89130_indaial_SC
89135,apiuna,SC,-27.038448617920302,-49.38808248161516,89135_apiuna_SC
89136,rodeio,SC,-26.88983786768032,-49.351067910160765,89136_rodeio_SC
89138,ascurra,SC,-26.957458058691884,-49.37616396241191,89138_ascurra_SC
89140,ibirama,SC,-27.056936685572307,-49.526569454385196,89140_ibirama_SC
89143,dalbergia,SC,-27.03836042828546,-49.58848610025816,89143_dalbergia_SC
89143,ibirama,SC,-27.046637225691008,-49.58696166704483,89143_ibirama_SC
89145,jose boiteux,SC,-26.953253920250486,-49.62920801654089,89145_jose boiteux_SC
89148,vitor meireles,SC,-26.87780730789635,-49.836363141471615,89148_vitor meireles_SC
89150,presidente getulio,SC,-27.049794392191263,-49.62411102704747,89150_presidente getulio_SC
89155,dona emma,SC,-26.987028948795228,-49.728597395095534,89155_dona emma_SC
89157,witmarsum,SC,-26.92340444711407,-49.7906435714995,89157_witmarsum_SC
89160,rio do sul,SC,-27.214976573187975,-49.63785341695686,89160_rio do sul_SC
89161,rio do sul,SC,-27.1947887026818,-49.60290328808651,89161_rio do sul_SC
89162,rio do sul,SC,-27.181227809230297,-49.60591062687287,89162_rio do sul_SC
89163,rio do sul,SC,-27.204132994022586,-49.652825397369696,89163_rio do sul_SC
89164,rio do sul,SC,-27.223812252103684,-49.66018781729602,89164_rio do sul_SC
89165,rio do sul,SC,-27.23104053684135,-49.65692525998903,89165_rio do sul_SC
89167,rio do sul,SC,-27.22645728855635,-49.63999380494314,89167_rio do sul_SC
89170,laurentino,SC,-27.221346344779775,-49.73076074194028,89170_laurentino_SC
89172,pouso redondo,SC,-27.257629828905568,-49.93230751995305,89172_pouso redondo_SC
89176,trombudo central,SC,-27.30428983145099,-49.79588452242435,89176_trombudo central_SC
89178,braco do trombudo,SC,-27.362436658678554,-49.88594638326884,89178_braco do trombudo_SC
89180,rio do oeste,SC,-27.196062644970898,-49.796929079448766,89180_rio do oeste_SC
89182,lontras,SC,-27.169990136816452,-49.539664420164975,89182_lontras_SC
89184,presidente nereu,SC,-27.279576469573353,-49.388440475540676,89184_presidente nereu_SC
89186,aurora,SC,-27.314226553026792,-49.6366926761205,89186_aurora_SC
89188,agronomica,SC,-27.268574866899353,-49.71253018304489,89188_agronomica_SC
89190,taio,SC,-27.118423967496987,-50.000094174153595,89190_taio_SC
89194,mirim doce,SC,-27.1995932355334,-50.07037148866626,89194_mirim doce_SC
89196,salete,SC,-26.980953726851048,-50.00537526393138,89196_salete_SC
89198,rio do campo,SC,-26.940023514668734,-50.134486167689786,89198_rio do campo_SC
89199,santa terezinha,SC,-26.771641988245605,-50.00603940670505,89199_santa terezinha_SC
89201,joinville,SC,-26.30165649813947,-48.84812877453836,89201_joinville_SC
89202,joinville,SC,-26.313197581100997,-48.84311739342939,89202_joinville_SC
89203,joinville,SC,-26.31341383782751,-48.8567096899768,89203_joinville_SC
89204,joinville,SC,-26.287478057738657,-48.85194231624136,89204_joinville_SC
89205,joinville,SC,-26.303325974789384,-48.825206081164254,89205_joinville_SC
89206,joinville,SC,-26.300219534196685,-48.81632012594603,89206_joinville_SC
89207,joinville,SC,-26.322873156178794,-48.82978241448117,89207_joinville_SC
89208,joinville,SC,-26.343663714777932,-48.832677674350464,89208_joinville_SC
89209,joinville,SC,-26.353111568473324,-48.814104184267585,89209_joinville_SC
89210,joinville,SC,-26.33362099682226,-48.83300951022419,89210_joinville_SC
89211,joinville,SC,-26.33164627199984,-48.84970542893448,89211_joinville_SC
89212,joinville,SC,-26.34464582874299,-48.84901839635497,89212_joinville_SC
89213,joinville,SC,-26.336984769260983,-48.86666242986172,89213_joinville_SC
89214,joinville,SC,-26.32835418026608,-48.880066060308984,89214_joinville_SC
89215,joinville,SC,-26.33385257217821,-48.89995267794863,89215_joinville_SC
89216,joinville,SC,-26.29859771402106,-48.86944298963542,89216_joinville_SC
89217,joinville,SC,-26.28716241446803,-48.874212404637845,89217_joinville_SC
89218,joinville,SC,-26.272445595346777,-48.86136786128232,89218_joinville_SC
89219,joinville,SC,-26.252450510203758,-48.87164315773846,89219_joinville_SC
89220,joinville,SC,-26.270819595706428,-48.88179128442035,89220_joinville_SC
89221,joinville,SC,-26.28127537212261,-48.83975723544352,89221_joinville_SC
89222,joinville,SC,-26.26761506830112,-48.84482888629551,89222_joinville_SC
89223,joinville,SC,-26.2525011493653,-48.84283224430599,89223_joinville_SC
89224,joinville,SC,-26.2644292948846,-48.807462152760436,89224_joinville_SC
89225,joinville,SC,-26.249667078860003,-48.80825827248247,89225_joinville_SC
89226,joinville,SC,-26.230575574541167,-48.818417781752316,89226_joinville_SC
89227,joinville,SC,-26.275280278946184,-48.82009142302584,89227_joinville_SC
89228,joinville,SC,-26.28029376418527,-48.795939733555265,89228_joinville_SC
89229,joinville,SC,-26.322472351312868,-48.815181318869925,89229_joinville_SC
89230,joinville,SC,-26.332111828894277,-48.804364497950765,89230_joinville_SC
89231,joinville,SC,-26.34779796450715,-48.78973515601451,89231_joinville_SC
89232,joinville,SC,-26.357322779116572,-48.83251503220208,89232_joinville_SC
89233,joinville,SC,-26.369988383365353,-48.83939286426592,89233_joinville_SC
89234,joinville,SC,-26.34498688168535,-48.77254353943395,89234_joinville_SC
89235,joinville,SC,-26.369307798524535,-48.823230544583616,89235_joinville_SC
89237,joinville,SC,-26.287265415551705,-48.90725454059371,89237_joinville_SC
89239,joinville,SC,-26.196292273997276,-48.90845751574494,89239_joinville_SC
89240,sao francisco do sul,SC,-26.245484639020244,-48.606565410455396,89240_sao francisco do sul_SC
89245,araquari,SC,-26.4086310776825,-48.7590546323903,89245_araquari_SC
89246,itapocu,SC,-26.54625675935453,-48.713813306210206,89246_itapocu_SC
89247,balneario barra do sul,SC,-26.458479869610212,-48.616225330108584,89247_balneario barra do sul_SC
89248,garuva,SC,-26.034726689531055,-48.85364164520897,89248_garuva_SC
89249,itapoa,SC,-26.079655687436393,-48.60969907999435,89249_itapoa_SC
89251,jaragua do sul,SC,-26.487441651966094,-49.08075307029029,89251_jaragua do sul_SC
89252,jaragua do sul,SC,-26.485870752342954,-49.097360739940726,89252_jaragua do sul_SC
89253,jaragua do sul,SC,-26.498010560718438,-49.10376234648776,89253_jaragua do sul_SC
89254,jaragua do sul,SC,-26.47070682617322,-49.11566364812323,89254_jaragua do sul_SC
89255,jaragua do sul,SC,-26.467585615751297,-49.092987108148435,89255_jaragua do sul_SC
89256,jaragua do sul,SC,-26.481268897224872,-49.058661389896685,89256_jaragua do sul_SC
89257,jaragua do sul,SC,-26.45475461465347,-49.051740964096595,89257_jaragua do sul_SC
89258,jaragua do sul,SC,-26.4912411779636,-49.05246312844094,89258_jaragua do sul_SC
89259,jaragua do sul,SC,-26.5010080861154,-49.08558776818683,89259_jaragua do sul_SC
89260,jaragua do sul,SC,-26.512449126408875,-49.1328964293255,89260_jaragua do sul_SC
89261,jaragua do sul,SC,-26.535440738983556,-49.13242728003742,89261_jaragua do sul_SC
89262,jaragua do sul,SC,-26.527149698408248,-49.13460623539922,89262_jaragua do sul_SC
89264,jaragua do sul,SC,-26.543868276155596,-49.15230164211716,89264_jaragua do sul_SC
89265,jaragua do sul,SC,-26.459099679175516,-49.17156205283338,89265_jaragua do sul_SC
89266,jaragua do sul,SC,-26.43483761684349,-49.1421562681819,89266_jaragua do sul_SC
89267,jaragua do sul,SC,-26.366423383138223,-49.125053411541906,89267_jaragua do sul_SC
89270,guaramirim,SC,-26.473656632625676,-48.98756041563765,89270_guaramirim_SC
89275,schroeder,SC,-26.405474710661444,-49.075099778002354,89275_schroeder_SC
89278,corupa,SC,-26.432629440490345,-49.24728993182867,89278_corupa_SC
89280,sao bento do sul,SC,-26.24927444148391,-49.37986236495323,89280_sao bento do sul_SC
89281,sao bento do sul,SC,-26.240315514381745,-49.368874470274484,89281_sao bento do sul_SC
89282,sao bento do sul,SC,-26.230892326458306,-49.34644087118417,89282_sao bento do sul_SC
89283,sao bento do sul,SC,-26.242743745529364,-49.34614124936396,89283_sao bento do sul_SC
89284,sao bento do sul,SC,-26.214074216311452,-49.37862259639144,89284_sao bento do sul_SC
89285,sao bento do sul,SC,-26.212380472621387,-49.403008341916326,89285_sao bento do sul_SC
89286,sao bento do sul,SC,-26.224296276265278,-49.41917988426625,89286_sao bento do sul_SC
89287,sao bento do sul,SC,-26.23938080946866,-49.39511041211712,89287_sao bento do sul_SC
89288,sao bento do sul,SC,-26.232401282955614,-49.411354479293145,89288_sao bento do sul_SC
89289,sao bento do sul,SC,-26.247207721185678,-49.44998262152892,89289_sao bento do sul_SC
89290,sao bento do sul,SC,-26.25989527337444,-49.37755663073781,89290_sao bento do sul_SC
89291,sao bento do sul,SC,-26.278532181990833,-49.40010320860345,89291_sao bento do sul_SC
89292,sao bento do sul,SC,-26.28052968870829,-49.36699983039877,89292_sao bento do sul_SC
89294,campo alegre,SC,-26.172552969949407,-49.32603108267869,89294_campo alegre_SC
89294,fragosos,SC,-26.16160940826757,-49.3838175280032,89294_fragosos_SC
89295,rio negrinho,SC,-26.255763826836237,-49.520900154058396,89295_rio negrinho_SC
89300,mafra,SC,-26.12534299686591,-49.81157494911555,89300_mafra_SC
89340,itaiopolis,SC,-26.34428839057246,-49.90819542173568,89340_itaiopolis_SC
89370,papanduva,SC,-26.404048274260113,-50.14706588516494,89370_papanduva_SC
89380,monte castelo,SC,-26.462108605497413,-50.231020417457984,89380_monte castelo_SC
89384,residencia fuck,SC,-26.45557110565639,-50.23906174613877,89384_residencia fuck_SC
89400,porto uniao,SC,-26.24812138527771,-51.07942462538935,89400_porto uniao_SC
89410,santa cruz do timbo,SC,-26.600313318739357,-50.071490249842384,89410_santa cruz do timbo_SC
89420,matos costa,SC,-26.472198874740787,-51.15318556482733,89420_matos costa_SC
89430,calmon,SC,-26.602931196443897,-51.099089272478885,89430_calmon_SC
89440,irineopolis,SC,-26.243970082780717,-50.79713003792217,89440_irineopolis_SC
89460,canoinhas,SC,-26.17782757725076,-50.39250254993521,89460_canoinhas_SC
89478,bela vista do toldo,SC,-26.27505963385652,-50.464521654672744,89478_bela vista do toldo_SC
89480,major vieira,SC,-26.36613518104489,-50.326984210004184,89480_major vieira_SC
89490,tres barras,SC,-26.123521863886552,-50.3174611742348,89490_tres barras_SC
89500,cacador,SC,-26.778465631102588,-51.01105103324086,89500_cacador_SC
89501,cacador,SC,-26.799069565747153,-51.00021349684543,89501_cacador_SC
89503,cacador,SC,-26.785152019596797,-51.022124959758685,89503_cacador_SC
89504,cacador,SC,-26.775669086065786,-51.02934670957237,89504_cacador_SC
89505,cacador,SC,-26.769475997599685,-51.035812655445106,89505_cacador_SC
89506,cacador,SC,-26.765591621825045,-51.017620046897875,89506_cacador_SC
89507,cacador,SC,-26.772053751169814,-51.003967672040154,89507_cacador_SC
89509,cacador,SC,-26.78121063071805,-50.986759271024994,89509_cacador_SC
89510,cacador,SC,-26.788711518961787,-50.99397012362316,89510_cacador_SC
89511,cacador,SC,-26.792024226951085,-50.98111712349737,89511_cacador_SC
89515,lebon regis,SC,-26.934097215830146,-50.6900643534115,89515_lebon regis_SC
89518,macieira,SC,-26.855407180080487,-51.37578670302245,89518_macieira_SC
89520,curitibanos,SC,-27.291210360795045,-50.577437374288365,89520_curitibanos_SC
89530,frei rogerio,SC,-27.176426736219714,-50.80074131277317,89530_frei rogerio_SC
89533,sao cristovao do sul,SC,-27.215309556944522,-50.490279980888786,89533_sao cristovao do sul_SC
89535,ponte alta do norte,SC,-27.164118597254408,-50.46914219331401,89535_ponte alta do norte_SC
89540,santa cecilia,SC,-26.96080938028742,-50.41874196266235,89540_santa cecilia_SC
